Time,Total Motor Energy
120.192,39976.539
120.216,39976.539
120.240,39976.539
120.264,39976.539
120.288,39976.539
120.312,39976.539
120.336,39976.539
120.360,39976.539
120.384,39978.801
120.408,39984.496
120.432,39994.090
120.456,40004.863
120.480,40013.863
120.504,40019.426
120.528,40023.625
120.552,40027.113
120.576,40030.449
120.600,40033.664
120.624,40036.758
120.648,40039.727
120.672,40042.582
120.696,40045.320
120.720,40047.941
120.744,40050.434
120.768,40052.820
120.792,40055.105
120.816,40057.293
120.840,40059.379
120.864,40061.371
120.888,40063.266
120.912,40065.066
120.936,40066.773
120.960,40068.391
120.984,40069.918
121.008,40071.355
121.032,40072.727
121.056,40074.020
121.080,40075.234
121.104,40076.371
121.128,40077.426
121.152,40078.402
121.176,40079.301
121.200,40080.121
121.224,40080.871
121.248,40081.543
121.272,40082.137
121.296,40082.660
121.320,40083.109
121.344,40083.496
121.368,40083.813
121.392,40084.066
121.416,40084.254
121.440,40084.375
121.464,40084.430
121.488,40084.430
121.512,40084.430
121.536,40084.430
121.560,40084.430
121.584,40084.430
121.608,40084.430
121.632,40084.430
121.656,40084.430
121.680,40084.430
121.704,40084.430
121.728,40084.430
121.752,40084.430
121.776,40084.430
121.800,40084.430
121.824,40084.430
121.848,40084.430
121.872,40084.430
121.896,40084.430
121.920,40084.430
121.944,40084.430
121.968,40084.430
121.992,40084.430
122.016,40084.430
122.040,40084.430
122.064,40084.430
122.088,40084.430
122.112,40084.430
122.136,40084.430
122.160,40084.430
122.184,40084.430
122.208,40084.430
122.232,40084.430
122.256,40084.430
122.280,40084.430
122.304,40084.430
122.328,40084.430
122.352,40084.430
122.376,40084.430
122.400,40084.430
122.424,40084.430
122.448,40084.430
122.472,40084.430
122.496,40084.430
122.520,40084.430
122.544,40084.430
122.568,40084.430
122.592,40084.430
122.616,40084.430
122.640,40084.430
122.664,40084.430
122.688,40084.430
122.712,40084.430
122.736,40084.430
122.760,40084.430
122.784,40084.430
122.808,40084.430
122.832,40084.430
122.856,40084.430
122.880,40084.430
122.904,40084.430
122.928,40084.430
122.952,40084.430
122.976,40084.430
123.000,40084.430
123.024,40084.430
123.048,40084.430
123.072,40084.430
123.096,40084.430
123.120,40084.430
123.144,40084.430
123.168,40084.430
123.192,40084.430
123.216,40084.430
123.240,40084.430
123.264,40084.430
123.288,40084.430
123.312,40084.430
123.336,40084.430
123.360,40084.430
123.384,40084.430
123.408,40084.430
123.432,40084.430
123.456,40084.430
123.480,40084.430
123.504,40084.430
123.528,40084.430
123.552,40084.430
123.576,40084.430
123.600,40084.430
123.624,40084.430
123.648,40084.430
123.672,40084.430
123.696,40084.430
123.720,40084.430
123.744,40084.430
123.768,40084.430
123.792,40084.430
123.816,40084.430
123.840,40084.430
123.864,40084.430
123.888,40084.430
123.912,40084.430
123.936,40084.430
123.960,40084.430
123.984,40084.430
124.008,40084.430
124.032,40084.430
124.056,40084.430
124.080,40084.430
124.104,40084.430
124.128,40084.430
124.152,40084.430
124.176,40084.430
124.200,40084.430
124.224,40084.430
124.248,40084.430
124.272,40084.430
124.296,40084.430
124.320,40084.430
124.344,40084.430
124.368,40084.430
124.392,40084.430
124.416,40084.430
124.440,40084.430
124.464,40084.430
124.488,40084.430
124.512,40084.430
124.536,40084.430
124.560,40084.430
124.584,40084.430
124.608,40084.430
124.632,40084.430
124.656,40084.430
124.680,40084.430
124.704,40084.430
124.728,40084.430
124.752,40084.430
124.776,40084.430
124.800,40084.430
124.824,40084.430
124.848,40084.430
124.872,40084.430
124.896,40084.430
124.920,40084.430
124.944,40084.430
124.968,40084.430
124.992,40084.430
125.016,40084.430
125.040,40084.430
125.064,40084.430
125.088,40084.430
125.112,40084.430
125.136,40084.430
125.160,40084.430
125.184,40084.430
125.208,40084.430
125.232,40084.430
125.256,40084.430
125.280,40084.430
125.304,40084.430
125.328,40084.430
125.352,40084.430
125.376,40084.430
125.400,40084.430
125.424,40084.430
125.448,40084.430
125.472,40084.430
125.496,40084.430
125.520,40084.430
125.544,40084.430
125.568,40084.430
125.592,40084.430
125.616,40084.430
125.640,40084.430
125.664,40084.430
125.688,40084.430
125.712,40084.430
125.736,40084.430
125.760,40084.430
125.784,40084.430
125.808,40084.430
125.832,40084.430
125.856,40084.430
125.880,40084.430
125.904,40084.430
125.928,40084.430
125.952,40084.430
125.976,40084.730
126.000,40088.027
126.024,40096.172
126.048,40109.133
126.072,40126.395
126.096,40148.410
126.120,40175.262
126.144,40206.914
126.168,40243.680
126.192,40285.547
126.216,40332.508
126.240,40385.129
126.264,40442.672
126.288,40496.578
126.312,40528.832
126.336,40541.336
126.360,40550.262
126.384,40557.871
126.408,40565.090
126.432,40572.008
126.456,40578.629
126.480,40585.188
126.504,40591.922
126.528,40598.891
126.552,40606.051
126.576,40613.332
126.600,40620.746
126.624,40628.395
126.648,40636.340
126.672,40644.563
126.696,40653.004
126.720,40661.598
126.744,40670.281
126.768,40679.090
126.792,40688.035
126.816,40697.117
126.840,40706.336
126.864,40715.676
126.888,40725.109
126.912,40734.605
126.936,40744.109
126.960,40753.629
126.984,40763.172
127.008,40772.750
127.032,40782.359
127.056,40792.000
127.080,40801.668
127.104,40811.359
127.128,40821.074
127.152,40830.805
127.176,40840.535
127.200,40850.258
127.224,40859.965
127.248,40869.668
127.272,40879.367
127.296,40889.059
127.320,40898.754
127.344,40908.445
127.368,40918.133
127.392,40927.824
127.416,40937.512
127.440,40947.199
127.464,40956.891
127.488,40966.574
127.512,40976.254
127.536,40985.934
127.560,40995.605
127.584,41005.266
127.608,41014.918
127.632,41024.563
127.656,41034.211
127.680,41043.852
127.704,41053.496
127.728,41063.137
127.752,41072.777
127.776,41082.418
127.800,41092.059
127.824,41101.699
127.848,41111.344
127.872,41120.988
127.896,41130.641
127.920,41140.293
127.944,41149.945
127.968,41159.609
127.992,41169.277
128.015,41178.949
128.039,41188.629
128.064,41198.316
128.088,41208.008
128.112,41217.707
128.136,41227.414
128.160,41237.121
128.184,41246.832
128.208,41256.543
128.232,41266.254
128.256,41275.965
128.280,41285.684
128.304,41295.402
128.328,41305.129
128.352,41314.859
128.376,41324.590
128.400,41334.324
128.424,41344.066
128.448,41353.809
128.472,41363.559
128.496,41373.313
128.520,41383.066
128.544,41392.820
128.568,41402.574
128.592,41412.320
128.616,41422.063
128.640,41431.789
128.664,41441.508
128.688,41451.227
128.711,41460.941
128.735,41470.648
128.759,41480.355
128.783,41490.051
128.808,41499.746
128.832,41509.438
128.856,41519.121
128.880,41528.809
128.904,41538.488
128.928,41548.164
128.952,41557.844
128.976,41567.516
129.000,41577.188
129.024,41586.855
129.048,41596.520
129.072,41606.164
129.096,41615.816
129.120,41625.414
129.144,41634.238
129.168,41640.156
129.192,41643.266
129.216,41645.160
129.240,41646.227
129.264,41646.883
129.288,41647.438
129.312,41647.977
129.336,41648.555
129.360,41649.137
131.256,41649.137
131.280,41691.113
131.304,41691.379
131.328,41693.051
131.352,41694.012
131.376,41694.012
131.400,41694.012
131.424,41694.012
131.448,41694.012
131.472,41694.012
131.496,41694.012
131.520,41694.012
131.544,41694.012
131.568,41694.012
131.592,41694.012
131.616,41694.012
131.640,41694.012
131.664,41694.012
131.688,41694.012
131.712,41694.012
131.736,41694.012
131.760,41694.012
131.784,41694.012
131.808,41694.012
131.832,41694.012
131.856,41694.012
131.880,41694.012
131.904,41694.012
131.928,41694.012
131.952,41694.012
131.976,41694.012
132.000,41694.012
132.024,41694.012
132.048,41694.012
132.072,41694.012
132.096,41694.012
132.120,41694.012
132.144,41694.012
132.168,41694.012
132.192,41694.012
132.216,41694.012
132.240,41694.012
132.264,41694.012
132.288,41694.012
132.312,41694.012
132.336,41694.012
132.360,41694.012
132.384,41694.012
132.408,41694.012
132.432,41694.012
132.456,41694.012
132.480,41694.012
132.504,41694.012
132.528,41694.012
132.552,41694.012
132.576,41694.012
132.600,41694.012
132.624,41694.012
132.648,41694.012
132.672,41694.012
132.696,41694.012
132.720,41694.012
132.744,41694.012
132.768,41694.012
132.792,41694.012
132.816,41694.012
132.840,41694.012
132.864,41694.012
132.888,41694.012
132.912,41694.012
132.936,41694.012
132.960,41694.012
132.984,41694.012
133.008,41694.012
133.032,41694.012
133.056,41694.012
133.080,41694.012
133.104,41694.012
133.128,41694.012
133.152,41694.012
133.176,41694.012
133.200,41694.012
133.224,41694.012
133.248,41694.012
133.272,41694.012
133.296,41694.012
133.320,41694.012
133.344,41694.012
133.368,41694.012
133.392,41694.199
133.416,41694.621
133.440,41695.293
133.464,41696.238
133.488,41697.484
133.512,41699.094
133.536,41701.117
133.560,41703.570
133.584,41706.527
133.608,41710.055
133.632,41714.172
133.656,41718.977
133.680,41724.535
133.704,41730.859
133.728,41738.051
133.752,41746.129
133.776,41755.047
133.800,41764.801
133.824,41775.590
133.848,41787.742
133.872,41801.410
133.896,41816.734
133.920,41833.742
133.944,41852.629
133.968,41873.438
133.992,41896.012
134.016,41920.484
134.040,41947.180
134.064,41976.168
134.088,42007.500
134.112,42040.969
134.136,42076.219
134.160,42113.273
134.184,42151.910
134.208,42179.848
134.232,42183.805
134.256,42183.805
134.280,42183.805
134.304,42183.805
134.328,42183.805
134.352,42183.805
134.376,42183.805
134.400,42183.805
134.424,42183.805
134.448,42183.805
134.472,42183.805
134.496,42183.805
134.520,42184.199
134.544,42186.648
134.568,42191.199
134.592,42200.051
134.616,42212.867
134.640,42225.512
134.664,42237.375
134.688,42248.609
134.712,42259.816
134.736,42270.945
134.760,42282.051
134.784,42293.129
134.808,42304.180
134.832,42315.203
134.856,42326.203
134.880,42337.180
134.904,42348.125
134.928,42359.047
134.952,42369.941
134.976,42380.824
135.000,42391.676
135.024,42402.500
135.048,42413.293
135.072,42424.059
135.096,42434.797
135.120,42445.508
135.144,42456.188
135.168,42466.840
135.192,42477.465
135.216,42488.059
135.240,42498.629
135.264,42509.164
135.288,42519.676
135.312,42530.160
135.336,42540.613
135.360,42551.039
135.384,42561.441
135.408,42571.809
135.432,42582.152
135.456,42592.469
135.480,42602.754
135.504,42613.016
135.528,42623.238
135.552,42633.430
135.576,42643.594
135.600,42653.727
135.624,42663.828
135.648,42673.898
135.672,42683.938
135.696,42693.945
135.720,42703.926
135.744,42713.875
135.768,42723.789
135.792,42733.680
135.816,42743.535
135.840,42753.359
135.864,42763.160
135.888,42772.926
135.912,42782.660
135.936,42792.367
135.960,42802.043
135.984,42811.688
136.008,42821.305
136.032,42830.891
136.056,42840.445
136.080,42849.973
136.104,42859.473
136.128,42868.938
136.152,42878.375
136.176,42887.785
136.200,42897.160
136.224,42906.512
136.248,42915.832
136.272,42925.129
136.296,42934.391
136.320,42943.625
136.344,42952.824
136.368,42961.996
136.392,42971.129
136.416,42980.234
136.440,42989.309
136.464,42998.348
136.488,43007.355
136.512,43016.336
136.536,43025.281
136.560,43034.195
136.584,43043.078
136.608,43051.930
136.632,43060.750
136.656,43069.543
136.680,43078.301
136.704,43087.027
136.728,43095.727
136.752,43104.395
136.776,43113.031
136.800,43121.637
136.824,43130.215
136.848,43138.758
136.872,43147.277
136.896,43155.762
136.920,43164.219
136.944,43172.645
136.968,43181.043
136.992,43189.406
137.016,43197.746
137.040,43206.055
137.064,43214.328
137.088,43222.574
137.112,43230.789
137.136,43238.969
137.160,43247.121
137.184,43255.238
137.208,43263.324
137.232,43271.383
137.256,43279.406
137.280,43287.398
137.304,43295.363
137.328,43303.293
137.352,43311.191
137.376,43319.063
137.400,43326.902
137.424,43334.711
137.448,43342.492
137.472,43350.238
137.496,43357.957
137.520,43365.648
137.544,43373.305
137.568,43380.934
137.592,43388.535
137.616,43396.102
137.640,43403.641
137.664,43411.152
137.688,43418.637
137.712,43426.086
137.736,43433.512
137.760,43440.906
137.784,43448.270
137.808,43455.609
137.832,43462.910
137.856,43470.180
137.880,43477.422
137.904,43484.633
137.928,43491.809
137.952,43498.961
137.976,43506.082
138.000,43513.172
138.024,43520.230
138.048,43527.262
138.072,43534.262
138.096,43541.234
138.120,43548.180
138.144,43555.090
138.168,43561.977
138.192,43568.828
138.216,43575.656
138.240,43582.453
138.264,43589.223
138.288,43595.961
138.312,43602.672
138.336,43609.355
138.360,43616.012
138.384,43622.637
138.408,43629.238
138.432,43635.805
138.456,43642.352
138.480,43648.867
138.504,43655.371
138.528,43661.848
138.552,43668.293
138.576,43674.711
138.600,43681.098
138.624,43687.461
138.648,43693.789
138.672,43700.094
138.696,43706.367
138.720,43712.613
138.744,43718.832
138.768,43725.023
138.792,43731.184
138.816,43737.320
138.840,43743.426
138.864,43749.504
138.888,43755.555
138.912,43761.582
138.936,43767.574
138.960,43773.547
138.984,43779.488
139.008,43785.402
139.032,43791.293
139.056,43797.152
139.080,43802.984
139.104,43808.797
139.128,43814.578
139.152,43820.332
139.176,43826.059
139.200,43831.762
139.224,43837.473
139.248,43843.266
139.272,43849.266
139.296,43855.789
139.320,43863.090
139.344,43871.730
139.368,43881.672
139.392,43891.863
139.416,43902.086
139.440,43912.242
139.464,43922.781
139.488,43933.680
139.512,43944.906
139.536,43956.129
139.560,43967.309
139.584,43978.441
139.608,43989.559
139.632,44000.652
139.656,44011.723
139.680,44022.777
139.704,44033.809
139.728,44044.816
139.752,44055.805
139.776,44066.773
139.800,44077.719
139.824,44088.641
139.848,44099.543
139.872,44110.422
139.896,44121.281
139.920,44132.113
139.944,44142.926
139.968,44153.715
139.992,44164.480
140.016,44175.219
140.040,44185.938
140.064,44196.633
140.088,44207.305
140.112,44217.949
140.136,44228.574
140.160,44239.160
140.184,44249.727
140.208,44260.262
140.232,44270.770
140.256,44281.254
140.280,44291.707
140.304,44302.133
140.328,44312.531
140.352,44322.902
140.376,44333.242
140.400,44343.559
140.424,44353.844
140.448,44364.098
140.472,44374.324
140.496,44384.520
140.520,44394.688
140.544,44404.824
140.568,44414.934
140.592,44425.008
140.616,44435.055
140.640,44445.074
140.664,44455.059
140.688,44465.012
140.712,44474.941
140.736,44484.840
140.760,44494.707
140.784,44504.539
140.808,44514.336
140.832,44524.102
140.856,44533.832
140.880,44543.527
140.904,44553.191
140.928,44562.820
140.952,44572.410
140.976,44581.973
141.000,44591.496
141.024,44600.984
141.048,44610.438
141.072,44619.855
141.096,44629.238
141.120,44638.586
141.144,44647.898
141.168,44657.168
141.192,44666.410
141.216,44675.609
141.240,44684.754
141.264,44693.719
141.288,44702.426
141.312,44710.520
141.336,44717.895
141.360,44724.238
141.384,44729.484
141.408,44733.762
141.432,44737.070
141.456,44739.457
141.480,44741.344
141.504,44742.836
141.528,44744.078
141.552,44745.297
141.576,44746.531
141.600,44747.793
141.624,44749.055
141.648,44750.313
141.672,44751.574
141.696,44752.828
141.720,44754.082
141.744,44755.336
141.768,44756.586
141.792,44757.832
141.816,44759.078
141.840,44760.320
141.864,44761.563
141.888,44762.801
141.912,44764.039
141.936,44765.273
141.960,44766.504
141.984,44767.738
142.008,44768.965
142.032,44770.191
142.056,44771.414
142.080,44772.637
142.104,44773.859
142.128,44775.074
142.152,44776.293
142.176,44777.504
142.200,44778.719
142.224,44779.926
142.248,44781.137
142.272,44782.340
142.296,44783.543
142.320,44784.746
142.344,44785.945
142.368,44787.145
142.392,44788.340
142.416,44789.531
142.440,44790.723
142.464,44791.914
142.488,44793.102
142.512,44794.285
142.536,44795.469
142.560,44796.648
142.584,44797.828
142.608,44799.008
142.632,44800.180
142.656,44801.355
142.680,44802.527
142.704,44803.695
142.728,44804.863
142.752,44806.027
142.776,44807.191
142.800,44808.352
142.824,44809.512
142.848,44810.672
142.872,44811.828
142.896,44812.980
142.920,44814.137
142.944,44815.285
142.968,44816.434
142.992,44817.582
143.016,44818.727
143.040,44819.871
143.064,44821.012
143.088,44822.152
143.112,44823.289
143.136,44824.426
143.160,44825.559
143.184,44826.691
143.208,44827.824
143.232,44828.953
143.256,44830.078
143.280,44831.207
143.304,44832.328
143.328,44833.449
143.352,44834.570
143.376,44835.688
143.400,44836.805
143.424,44837.922
143.448,44839.035
143.472,44840.145
143.496,44841.254
143.520,44842.363
143.544,44843.469
143.568,44844.574
143.592,44845.676
143.616,44846.777
143.640,44847.875
143.664,44848.973
143.688,44850.066
143.712,44851.160
143.736,44852.254
143.760,44853.344
143.784,44854.434
143.808,44855.523
143.832,44856.609
143.856,44857.691
143.880,44858.773
143.904,44859.855
143.928,44860.938
143.952,44862.016
143.976,44863.090
144.000,44864.164
144.024,44865.238
144.048,44866.309
144.072,44867.379
144.096,44868.449
144.120,44869.516
144.144,44870.582
144.168,44871.645
144.192,44872.707
144.216,44873.770
144.240,44874.828
144.264,44875.883
144.288,44876.941
144.312,44877.996
144.336,44879.047
144.360,44880.098
144.384,44881.148
144.408,44882.195
144.432,44883.242
144.456,44884.289
144.480,44885.332
144.504,44886.375
144.528,44887.414
144.552,44888.453
144.576,44889.492
144.600,44890.527
144.624,44891.563
144.648,44892.594
144.672,44893.629
144.696,44894.656
144.720,44895.684
144.744,44896.711
144.768,44897.738
144.792,44898.762
144.816,44899.785
144.840,44900.805
144.864,44901.824
144.888,44902.844
144.912,44903.859
144.936,44904.875
144.960,44905.887
144.984,44906.898
145.008,44907.910
145.032,44908.922
145.056,44909.930
145.080,44910.934
145.104,44911.941
145.128,44912.945
145.152,44913.949
145.176,44914.949
145.200,44915.949
145.224,44916.945
145.248,44917.945
145.272,44918.938
145.296,44919.934
145.320,44920.926
145.344,44921.918
145.368,44922.910
145.392,44923.898
145.416,44924.883
145.440,44925.871
145.464,44926.855
145.488,44927.840
145.512,44928.820
145.536,44929.805
145.560,44930.781
145.584,44931.762
145.608,44932.738
145.632,44933.715
145.656,44934.688
145.680,44935.664
145.704,44936.633
145.728,44937.605
145.752,44938.574
145.776,44939.543
145.800,44940.508
145.824,44941.477
145.848,44942.441
145.872,44943.402
145.896,44944.363
145.920,44945.324
145.944,44946.285
145.968,44947.242
145.992,44948.199
146.016,44949.156
146.040,44950.109
146.064,44951.063
146.088,44952.078
146.112,44953.098
146.136,44955.699
146.160,44966.480
146.184,44992.383
146.208,45024.316
146.232,45052.688
146.256,45078.848
146.280,45105.383
146.304,45133.395
146.328,45163.305
146.352,45195.031
146.376,45228.242
146.400,45262.816
146.424,45298.289
146.448,45334.039
146.472,45369.094
146.496,45402.453
146.520,45433.563
146.544,45462.301
146.568,45488.547
146.592,45512.723
146.616,45535.168
146.640,45556.293
146.664,45576.309
146.688,45595.270
146.712,45613.270
146.736,45630.543
146.760,45647.086
146.784,45663.020
146.808,45678.395
146.832,45693.227
146.856,45707.543
146.880,45721.391
146.904,45734.789
146.928,45747.711
146.952,45760.234
146.976,45772.395
147.000,45784.227
147.024,45795.754
147.048,45806.988
147.072,45817.941
147.096,45828.641
147.120,45839.086
147.144,45849.293
147.168,45859.285
147.192,45869.086
147.216,45878.684
147.240,45888.098
147.264,45897.328
147.288,45906.383
147.312,45915.281
147.336,45924.016
147.360,45932.598
147.384,45941.043
147.408,45949.344
147.432,45957.512
147.456,45965.555
147.480,45973.453
147.504,45981.230
147.528,45988.898
147.552,45996.461
147.576,46003.914
147.600,46011.273
147.624,46018.531
147.648,46025.695
147.672,46032.770
147.696,46039.758
147.720,46046.664
147.744,46053.484
147.768,46060.230
147.792,46066.895
147.816,46073.508
147.840,46080.047
147.864,46086.520
147.888,46092.926
147.912,46099.266
147.936,46105.543
147.960,46111.758
147.984,46117.918
148.008,46124.000
148.032,46130.023
148.056,46135.996
148.080,46141.918
148.104,46147.789
148.128,46153.609
148.152,46159.383
148.176,46165.113
148.200,46170.797
148.224,46176.512
148.248,46182.426
148.272,46188.652
148.296,46195.043
148.320,46201.578
148.344,46208.203
148.368,46214.816
148.392,46221.320
148.416,46227.680
148.440,46233.820
148.464,46239.805
148.488,46245.672
148.512,46251.473
148.536,46257.172
148.560,46262.785
148.584,46268.328
148.608,46273.813
148.632,46279.242
148.656,46284.613
148.680,46289.926
148.704,46295.180
148.728,46300.379
148.752,46305.516
148.776,46310.590
148.800,46315.609
148.824,46320.566
148.848,46325.465
148.872,46330.301
148.896,46335.078
148.920,46339.789
148.944,46344.441
148.968,46349.027
148.992,46353.555
149.016,46358.020
149.040,46362.422
149.064,46366.770
149.088,46371.059
149.112,46375.281
149.136,46379.445
149.160,46383.547
149.184,46387.586
149.208,46391.563
149.232,46395.477
149.256,46399.324
149.280,46403.109
149.304,46406.832
149.328,46410.484
149.352,46414.074
149.376,46417.602
149.400,46421.059
149.424,46424.449
149.448,46427.777
149.472,46431.035
149.496,46434.223
149.520,46437.348
149.544,46440.402
149.568,46443.383
149.592,46446.301
149.616,46449.152
149.640,46451.941
149.664,46454.664
149.688,46457.316
149.712,46459.906
149.736,46462.430
149.760,46464.879
149.784,46467.266
149.808,46469.582
149.832,46471.828
149.856,46474.039
149.880,46476.184
149.904,46478.258
149.928,46480.270
149.952,46482.215
149.976,46484.090
150.000,46485.898
150.024,46487.645
150.048,46489.320
150.072,46490.926
150.096,46492.465
150.120,46493.879
150.144,46495.023
150.168,46495.734
150.192,46495.742
150.216,46495.742
150.240,46495.742
150.264,46495.742
150.288,46495.742
150.312,46495.742
150.336,46495.742
150.360,46497.051
150.384,46499.297
150.408,46501.559
150.432,46503.703
150.456,46505.809
150.480,46507.910
150.504,46509.996
150.528,46512.070
150.552,46514.129
150.576,46516.180
150.600,46518.219
150.624,46520.242
150.648,46522.258
150.672,46524.262
150.696,46526.254
150.720,46528.230
150.744,46530.199
150.768,46532.156
150.792,46534.098
150.816,46536.031
150.840,46537.953
150.864,46539.859
150.888,46541.758
150.912,46543.645
150.936,46545.520
150.960,46547.383
150.984,46549.230
151.008,46551.070
151.032,46552.898
151.056,46554.715
151.080,46556.520
151.104,46558.313
151.128,46560.098
151.152,46561.871
151.176,46563.641
151.200,46565.395
151.224,46567.145
151.248,46568.883
151.272,46570.609
151.296,46572.328
151.320,46574.039
151.344,46575.738
151.368,46577.430
151.392,46579.113
151.416,46580.785
151.440,46582.449
151.464,46584.105
151.488,46585.750
151.512,46587.387
151.536,46589.016
151.560,46590.633
151.584,46592.242
151.608,46593.840
151.632,46595.430
151.656,46597.012
151.680,46598.586
151.704,46600.156
151.728,46601.715
151.752,46603.270
151.776,46604.816
151.800,46606.355
151.824,46607.887
151.848,46609.414
151.872,46610.930
151.896,46612.441
151.920,46613.945
151.944,46615.441
151.968,46616.934
151.992,46618.414
152.016,46619.891
152.040,46621.359
152.064,46622.820
152.088,46624.273
152.112,46625.723
152.136,46627.160
152.160,46628.594
152.184,46630.020
152.208,46631.438
152.232,46632.848
152.256,46634.250
152.280,46635.570
152.304,46636.668
152.328,46637.434
152.352,46637.859
152.376,46637.883
152.400,46637.883
152.424,46637.883
152.448,46637.883
152.472,46637.883
152.496,46637.883
152.520,46637.883
152.544,46637.883
152.568,46637.883
152.592,46637.883
152.616,46637.883
152.640,46637.883
152.664,46637.883
152.688,46637.883
152.712,46637.883
152.736,46637.883
152.760,46637.883
152.784,46637.883
152.808,46637.883
152.832,46637.883
152.856,46637.883
152.880,46637.883
152.904,46637.883
152.928,46637.883
152.952,46637.883
152.976,46637.883
153.000,46637.883
153.024,46637.883
153.048,46637.883
153.072,46637.883
153.096,46638.535
153.120,46639.461
153.144,46640.574
153.168,46641.578
153.192,46642.539
153.240,46644.465
155.112,46644.465
155.136,46751.746
155.160,46754.797
155.184,46760.547
155.208,46768.086
155.232,46776.043
155.256,46783.180
155.280,46790.074
155.304,46796.961
155.328,46803.840
155.352,46810.711
155.376,46817.578
155.400,46824.438
155.424,46831.285
155.448,46838.129
155.472,46844.965
155.496,46851.793
155.520,46858.613
155.544,46865.426
155.568,46872.230
155.592,46879.031
155.616,46885.820
155.640,46892.605
155.664,46899.383
155.688,46906.148
155.712,46912.910
155.736,46919.746
155.760,46926.793
155.784,46934.656
155.808,46943.258
155.832,46956.563
155.856,46974.691
155.880,46994.105
155.904,47011.449
155.928,47026.328
155.952,47040.895
155.976,47055.191
156.000,47069.418
156.024,47083.586
156.048,47097.688
156.072,47111.719
156.096,47125.699
156.120,47139.609
156.144,47153.449
156.168,47167.234
156.192,47180.949
156.216,47194.598
156.240,47208.234
156.264,47221.797
156.288,47235.285
156.312,47248.711
156.336,47262.063
156.360,47275.336
156.384,47288.547
156.408,47301.680
156.432,47314.734
156.456,47327.727
156.480,47340.641
156.504,47353.477
156.528,47366.246
156.552,47378.938
156.576,47391.551
156.600,47404.098
156.624,47416.563
156.648,47428.949
156.672,47441.219
156.696,47453.398
156.720,47465.496
156.744,47477.520
156.768,47489.453
156.792,47501.301
156.816,47513.070
156.840,47524.754
156.864,47536.344
156.888,47547.859
156.912,47559.285
156.936,47570.621
156.960,47581.875
156.984,47593.039
157.008,47604.109
157.032,47615.102
157.056,47626.000
157.080,47636.805
157.104,47647.527
157.128,47658.156
157.152,47668.688
157.176,47679.141
157.200,47689.488
157.224,47699.738
157.248,47709.902
157.272,47719.965
157.296,47729.922
157.320,47739.793
157.344,47749.559
157.368,47759.219
157.392,47768.785
157.416,47778.250
157.440,47787.605
157.464,47796.867
157.488,47806.020
157.512,47815.066
157.536,47824.016
157.560,47832.852
157.584,47841.578
157.608,47850.207
157.632,47858.723
157.656,47867.129
157.680,47875.430
157.704,47883.637
157.728,47891.734
157.752,47899.727
157.776,47907.605
157.800,47915.363
157.824,47923.016
157.848,47930.551
157.872,47937.965
157.896,47945.266
157.920,47952.449
157.944,47959.508
157.968,47966.449
157.992,47973.270
158.016,47979.965
158.040,47986.543
158.064,47992.992
158.088,47999.316
158.112,48005.516
158.136,48011.586
158.160,48017.527
158.184,48023.398
158.208,48029.141
158.232,48034.758
158.256,48040.250
158.280,48045.613
158.304,48050.844
158.328,48055.945
158.352,48060.914
158.376,48065.746
158.400,48070.445
158.424,48075.008
158.448,48079.430
158.472,48083.715
158.496,48087.859
158.520,48091.859
158.544,48095.719
158.568,48099.434
158.592,48103.000
158.616,48106.336
158.640,48109.535
158.664,48112.594
158.688,48115.512
158.712,48118.281
158.736,48120.914
158.760,48123.402
158.784,48125.738
158.808,48127.930
158.832,48129.969
158.856,48131.855
158.880,48133.594
158.904,48135.176
158.928,48136.605
158.952,48137.875
158.976,48138.988
159.000,48139.941
159.024,48140.734
159.048,48141.383
159.072,48141.887
159.096,48142.242
159.120,48142.441
159.144,48142.492
159.168,48142.492
159.192,48142.492
159.216,48142.492
159.240,48142.492
159.264,48142.492
159.288,48142.492
159.312,48142.492
159.336,48142.492
159.360,48142.492
159.384,48142.492
159.408,48142.492
159.432,48142.492
159.456,48142.492
159.480,48142.492
159.504,48142.492
159.528,48142.492
159.552,48142.492
159.576,48142.492
159.600,48142.492
159.624,48142.492
159.648,48142.492
159.672,48142.492
159.696,48142.492
159.720,48142.492
159.744,48142.492
159.768,48142.492
159.792,48142.492
159.816,48142.867
159.840,48143.445
159.864,48143.977
159.888,48144.477
159.936,48145.484
